Data;ID_Banco;ID_Categoria;Valor
11/10/2023;2;3;903,52
11/10/2023;2;3;1223,34
11/10/2023;2;3;834,27
11/10/2023;1;10;3212,55
11/10/2023;2;10;1828,38
11/10/2023;4;3;1499,60
11/10/2023;4;3;781,70
11/10/2023;3;32;99545,29
11/10/2023;3;32;48241,81
13/10/2023;2;3;808,29
14/10/2023;2;3;752,70
14/10/2023;2;3;781,21
14/10/2023;2;3;781,36
14/10/2023;2;3;775,67
14/10/2023;1;3;842,69
14/10/2023;1;3;842,69
14/10/2023;1;13;4096,13
14/10/2023;1;1;17,33
14/10/2023;1;2;35640,00
14/10/2023;1;3;875,31
14/10/2023;1;10;9637,65
14/10/2023;4;3;834,77
14/10/2023;4;3;850,81
14/10/2023;4;2;3800,02
14/10/2023;2;12;4096,13
15/10/2023;2;3;837,89
15/10/2023;2;3;1217,65
15/10/2023;1;2;15302,23
15/10/2023;1;3;885,56
15/10/2023;1;3;1246,91
15/10/2023;1;1;158,85
15/10/2023;1;3;875,31
15/10/2023;1;2;9306,00
15/10/2023;1;2;11286,00
15/10/2023;1;2;11880,00
15/10/2023;1;3;873,43
15/10/2023;1;2;7920,00
15/10/2023;1;2;8375,40
15/10/2023;1;10;3212,55
15/10/2023;1;2;23760,00
15/10/2023;1;2;10692,00
15/10/2023;1;40;356,40
15/10/2023;1;2;7128,00
15/10/2023;1;36;27031,41
15/10/2023;1;35;67698,08
15/10/2023;2;10;2457,58
15/10/2023;2;3;820,91
16/10/2023;2;3;900,01
16/10/2023;2;3;1194,68
16/10/2023;2;3;808,48
16/10/2023;2;3;752,70
16/10/2023;2;3;775,67
16/10/2023;2;3;781,21
16/10/2023;1;3;108,90
16/10/2023;1;3;1050,14
16/10/2023;1;3;816,26
16/10/2023;1;1;51,98
16/10/2023;2;10;1828,38
16/10/2023;2;10;3678,05
16/10/2023;2;10;1858,13
16/10/2023;4;3;1209,43
16/10/2023;4;3;767,45
17/10/2023;2;2;8076,77
17/10/2023;2;12;2891,00
17/10/2023;2;12;19686,10
17/10/2023;2;3;762,20
17/10/2023;2;3;804,97
17/10/2023;2;2;12354,01
17/10/2023;2;3;857,24
17/10/2023;1;3;821,21
17/10/2023;1;10;1831,01
17/10/2023;1;3;1021,04
17/10/2023;1;2;7920,00
17/10/2023;1;2;11880,00
17/10/2023;1;1;89,55
17/10/2023;1;13;2891,00
17/10/2023;1;13;19686,10
17/10/2023;1;35;15278,27
17/10/2023;2;10;2621,22
17/10/2023;2;10;3364,91
17/10/2023;4;3;876,74
18/10/2023;2;3;857,24
18/10/2023;2;3;856,94
18/10/2023;2;3;1223,19
18/10/2023;2;3;876,25
18/10/2023;2;3;837,99
18/10/2023;2;3;785,96
18/10/2023;2;3;1227,95
18/10/2023;2;3;771,75
18/10/2023;2;3;777,10
18/10/2023;1;3;774,23
18/10/2023;1;1;34,65
18/10/2023;1;3;1266,71
18/10/2023;1;3;1246,91
18/10/2023;1;2;11880,00
18/10/2023;4;3;753,19
18/10/2023;4;3;853,83
18/10/2023;4;3;1571,18
18/10/2023;4;3;786,51
18/10/2023;2;1;188,10
18/10/2023;2;3;837,74
21/10/2023;2;3;876,40
21/10/2023;2;3;1250,47
21/10/2023;2;3;785,96
21/10/2023;2;3;856,94
21/10/2023;2;3;810,81
21/10/2023;1;3;969,16
21/10/2023;1;3;797,79
21/10/2023;1;1;51,98
21/10/2023;1;4;141,77
21/10/2023;1;28;145621,67
21/10/2023;1;3;905,90
21/10/2023;1;3;806,40
21/10/2023;1;3;915,26
21/10/2023;2;10;2096,08
21/10/2023;2;10;3083,85
21/10/2023;2;10;1858,13
21/10/2023;2;10;2036,63
21/10/2023;2;10;3678,05
21/10/2023;2;10;3083,85
21/10/2023;2;10;3417,13
21/10/2023;4;3;1204,68
21/10/2023;2;3;820,91
22/10/2023;2;3;1227,95
22/10/2023;1;1;161,77
22/10/2023;1;4;43,76
22/10/2023;1;29;1551,83
22/10/2023;1;29;47025,00
22/10/2023;1;3;821,21
22/10/2023;1;3;796,46
22/10/2023;1;3;1070,83
22/10/2023;1;3;1256,81
22/10/2023;1;3;1348,58
23/10/2023;2;2;9692,60
23/10/2023;2;3;781,36
23/10/2023;2;3;847,74
23/10/2023;2;3;847,74
23/10/2023;1;3;745,92
23/10/2023;1;1;34,65
23/10/2023;1;3;900,41
23/10/2023;1;2;3960,00
23/10/2023;1;2;8415,00
23/10/2023;2;10;2775,42
24/10/2023;2;12;27224,16
24/10/2023;2;12;24697,88
24/10/2023;2;3;876,25
24/10/2023;2;3;766,95
24/10/2023;2;3;1163,99
24/10/2023;2;2;10500,53
24/10/2023;2;2;12354,01
24/10/2023;2;2;9692,60
24/10/2023;1;2;10412,52
24/10/2023;1;1;69,30
24/10/2023;1;13;27224,16
24/10/2023;1;13;24697,88
24/10/2023;1;3;812,00
24/10/2023;1;3;841,05
24/10/2023;1;3;614,94
24/10/2023;1;3;816,26
24/10/2023;1;3;885,56
24/10/2023;4;3;1214,19
24/10/2023;1;3;1246,91
25/10/2023;2;3;777,10
25/10/2023;1;1;34,65
25/10/2023;1;4;59,35
25/10/2023;1;27;32175,00
25/10/2023;1;3;812,00
25/10/2023;1;3;786,56
25/10/2023;1;37;28147,73
25/10/2023;2;10;3208,29
25/10/2023;2;10;1405,85
25/10/2023;2;10;3074,45
25/10/2023;4;3;1250,96
27/10/2023;4;17;485,10
28/10/2023;2;3;766,95
28/10/2023;2;2;8038,75
28/10/2023;2;3;1227,95
28/10/2023;2;3;775,67
28/10/2023;2;3;752,70
28/10/2023;2;3;933,27
28/10/2023;2;2;3799,52
28/10/2023;2;2;8076,77
28/10/2023;1;2;7233,53
28/10/2023;1;2;9766,30
28/10/2023;1;13;3189,58
28/10/2023;1;10;77101,20
28/10/2023;1;1;17,33
28/10/2023;1;3;816,26
28/10/2023;1;10;3212,55
28/10/2023;4;52;163,35
28/10/2023;4;42;7464,60
28/10/2023;4;49;3677,55
28/10/2023;4;6;3734,73
28/10/2023;4;9;14216,40
28/10/2023;2;10;1748,04
28/10/2023;2;10;2096,08
28/10/2023;4;3;1752,50
28/10/2023;4;3;1195,18
28/10/2023;2;12;3189,58
29/10/2023;2;3;781,21
29/10/2023;2;3;766,95
29/10/2023;2;3;762,20
29/10/2023;2;3;785,96
29/10/2023;2;2;8932,23
29/10/2023;1;1;106,87
29/10/2023;1;3;812,00
29/10/2023;1;3;801,41
29/10/2023;1;3;812,00
29/10/2023;1;3;1435,01
29/10/2023;1;3;915,26
29/10/2023;4;3;1240,87
29/10/2023;2;3;820,91
30/10/2023;2;3;781,36
30/10/2023;2;3;881,00
30/10/2023;2;2;11401,04
30/10/2023;2;3;1025,64
30/10/2023;1;2;8499,94
30/10/2023;1;1;86,63
30/10/2023;1;3;1508,76
30/10/2023;1;3;818,43
30/10/2023;1;3;821,21
30/10/2023;1;3;816,40
30/10/2023;1;3;841,01
30/10/2023;2;10;3074,45
30/10/2023;4;3;1272,69
30/10/2023;4;3;876,74
31/10/2023;2;12;36023,43
31/10/2023;2;12;37482,89
31/10/2023;2;3;1467,63
31/10/2023;1;3;1214,58
31/10/2023;1;1;51,98
31/10/2023;1;13;36023,43
31/10/2023;1;13;37482,89
31/10/2023;1;35;10563,89
31/10/2023;1;3;970,50
31/10/2023;1;3;1278,78
31/10/2023;1;3;885,56
31/10/2023;2;10;2096,08
01/11/2023;2;3;794,72
01/11/2023;2;3;931,14
01/11/2023;2;3;800,42
01/11/2023;2;3;771,75
01/11/2023;2;3;872,19
01/11/2023;2;3;800,27
01/11/2023;2;3;1220,08
01/11/2023;2;3;796,16
01/11/2023;2;3;800,27
01/11/2023;2;3;805,02
01/11/2023;2;3;861,99
01/11/2023;2;3;1161,47
01/11/2023;2;2;3419,31
01/11/2023;2;3;1208,94
01/11/2023;1;3;764,82
01/11/2023;1;3;1193,64
01/11/2023;1;1;51,98
01/11/2023;1;4;131,18
01/11/2023;1;2;8910,00
01/11/2023;1;12;33769,94
01/11/2023;1;12;29256,63
01/11/2023;1;32;46139,35
01/11/2023;1;32;35279,59
01/11/2023;1;5;1133,55
01/11/2023;1;3;836,10
01/11/2023;1;3;885,56
01/11/2023;2;13;7841,69
01/11/2023;2;13;33769,94
01/11/2023;2;6;5840,36
01/11/2023;2;6;7841,69
01/11/2023;2;6;8179,58
01/11/2023;2;14;4877,83
01/11/2023;2;50;3796,20
01/11/2023;2;51;1661,32
01/11/2023;2;14;1572,96
01/11/2023;4;13;29256,63
01/11/2023;2;10;3573,70
01/11/2023;2;10;1528,76
01/11/2023;4;3;772,25
01/11/2023;4;3;848,23
01/11/2023;4;3;796,65
01/11/2023;4;3;1280,37
01/11/2023;4;3;821,21
01/11/2023;2;3;857,54
01/11/2023;2;3;808,29
01/11/2023;3;12;7841,69
01/11/2023;3;44;8910,00
01/11/2023;3;44;9900,00
04/11/2023;2;3;853,33
04/11/2023;2;3;857,24
04/11/2023;2;3;1028,36
04/11/2023;2;3;802,35
04/11/2023;2;3;1593,50
04/11/2023;2;3;1292,30
04/11/2023;2;3;847,74
04/11/2023;2;3;781,21
04/11/2023;2;3;1223,19
04/11/2023;1;3;774,33
04/11/2023;1;4;37,42
04/11/2023;1;3;841,05
04/11/2023;1;3;816,40
04/11/2023;1;3;816,26
04/11/2023;1;3;964,76
04/11/2023;1;3;816,40
04/11/2023;1;3;900,41
04/11/2023;1;3;836,25
04/11/2023;1;37;47944,22
04/11/2023;1;1;103,95
04/11/2023;1;1;629,89
04/11/2023;1;1;400,95
04/11/2023;4;35;625,19
04/11/2023;4;3;1209,43
04/11/2023;4;3;805,51
04/11/2023;4;3;1228,44
04/11/2023;4;3;753,19
04/11/2023;4;3;871,20
04/11/2023;4;3;830,36
05/11/2023;2;2;3419,31
05/11/2023;2;3;783,29
05/11/2023;2;3;1276,21
05/11/2023;2;3;800,42
05/11/2023;1;3;862,93
05/11/2023;1;3;1217,21
05/11/2023;1;3;836,25
05/11/2023;1;3;584,25
05/11/2023;1;3;838,28
05/11/2023;1;3;895,16
05/11/2023;1;3;873,43
05/11/2023;1;2;7920,00
05/11/2023;1;1;86,63
05/11/2023;1;11;1278,78
05/11/2023;1;38;2421,79
05/11/2023;4;52;693,00
05/11/2023;2;10;2096,08
05/11/2023;2;10;1493,81
05/11/2023;2;10;3074,45
05/11/2023;2;10;1757,45
05/11/2023;4;2;8932,72
05/11/2023;2;3;808,29
06/11/2023;2;3;804,97
06/11/2023;2;3;777,10
06/11/2023;2;3;777,10
06/11/2023;2;2;8932,23
06/11/2023;1;3;891,99
06/11/2023;1;2;8138,10
06/11/2023;1;3;812,00
06/11/2023;1;11;11880,00
06/11/2023;1;2;10692,00
06/11/2023;1;2;7920,00
06/11/2023;1;2;7920,00
06/11/2023;1;37;18720,90
06/11/2023;1;37;18978,30
06/11/2023;1;1;51,98
06/11/2023;1;4;19,95
06/11/2023;2;10;3084,10
06/11/2023;2;10;3678,05
06/11/2023;2;10;3208,29
06/11/2023;2;10;2036,63
06/11/2023;2;10;1757,70
06/11/2023;6;55;2647,26
06/11/2023;4;3;834,77
06/11/2023;2;3;808,29
07/11/2023;2;12;12501,08
07/11/2023;2;12;22348,56
07/11/2023;2;3;847,74
07/11/2023;2;3;1220,08
07/11/2023;2;3;861,99
07/11/2023;2;3;775,67
07/11/2023;1;3;940,01
07/11/2023;1;3;1575,88
07/11/2023;1;3;816,26
07/11/2023;1;2;4950,00
07/11/2023;1;1;51,98
07/11/2023;1;13;12501,08
07/11/2023;1;13;22348,56
07/11/2023;4;3;1276,70
07/11/2023;4;3;781,85
07/11/2023;4;3;781,85
07/11/2023;2;3;837,74
07/11/2023;2;3;857,54
08/11/2023;1;1;69,30
08/11/2023;1;3;1653,45
08/11/2023;1;3;900,41
08/11/2023;1;3;1021,04
08/11/2023;1;2;10395,00
09/11/2023;6;14;688,05
11/11/2023;2;2;9692,60
11/11/2023;2;2;9692,60
11/11/2023;2;3;1223,19
11/11/2023;2;3;977,82
11/11/2023;2;3;1090,14
11/11/2023;2;3;1276,21
11/11/2023;2;3;777,10
11/11/2023;2;2;9692,60
11/11/2023;2;3;1194,68
11/11/2023;2;3;1194,68
11/11/2023;2;3;800,27
11/11/2023;2;3;1512,72
11/11/2023;2;3;786,01
11/11/2023;2;2;11403,51
11/11/2023;2;2;3799,52
11/11/2023;2;2;8038,75
11/11/2023;1;2;3615,28
11/11/2023;1;2;6148,05
11/11/2023;1;2;3615,28
11/11/2023;1;2;11880,00
11/11/2023;1;2;10098,00
11/11/2023;1;2;21384,00
11/11/2023;1;36;19459,84
11/11/2023;1;13;4946,49
11/11/2023;1;37;396,00
11/11/2023;1;1;17,33
11/11/2023;1;30;2414,51
11/11/2023;2;10;3083,85
11/11/2023;2;10;3083,85
11/11/2023;2;10;2096,08
11/11/2023;2;10;3312,74
11/11/2023;2;10;1858,13
11/11/2023;4;3;781,75
11/11/2023;4;3;662,90
11/11/2023;4;3;1090,63
11/11/2023;4;2;7602,01
11/11/2023;2;12;4946,49
11/11/2023;2;3;815,46
12/11/2023;2;3;681,47
12/11/2023;2;3;933,27
12/11/2023;2;3;681,47
12/11/2023;2;3;662,41
12/11/2023;2;3;2809,13
12/11/2023;1;3;816,26
12/11/2023;1;3;1273,34
12/11/2023;1;3;712,35
12/11/2023;1;3;915,26
12/11/2023;1;3;885,56
12/11/2023;1;3;885,56
12/11/2023;1;2;7920,00
12/11/2023;1;3;1261,76
12/11/2023;1;1;193,50
12/11/2023;1;2;9306,00
12/11/2023;2;3;837,74
13/11/2023;2;3;1028,36
13/11/2023;1;3;712,35
13/11/2023;1;3;806,40
13/11/2023;1;2;11880,00
13/11/2023;1;1;106,87
13/11/2023;2;10;1798,63
13/11/2023;4;3;776,16
13/11/2023;4;3;878,13
13/11/2023;2;3;815,46
14/11/2023;2;2;10500,53
14/11/2023;2;3;857,24
14/11/2023;1;2;5197,50
14/11/2023;1;3;796,46
14/11/2023;1;34;3712,50
14/11/2023;1;31;58395,15
14/11/2023;1;2;15840,00
14/11/2023;2;6;7841,69
14/11/2023;2;3;829,32
14/11/2023;2;12;39256,42
14/11/2023;1;13;39256,42
14/11/2023;2;12;44249,34
14/11/2023;1;13;44249,34
14/11/2023;1;12;2232,55
14/11/2023;6;13;2232,55
14/11/2023;2;12;102371,45
14/11/2023;1;13;102371,45
14/11/2023;1;40;259,88
14/11/2023;1;1;34,65
14/11/2023;4;12;82741,77
14/11/2023;1;13;82741,77
14/11/2023;3;44;7425,00
14/11/2023;3;9;3550,34
17/11/2023;2;3;786,01
17/11/2023;2;3;800,27
17/11/2023;2;3;771,75
17/11/2023;2;3;900,01
17/11/2023;2;3;777,10
17/11/2023;2;3;1220,08
17/11/2023;1;3;760,02
17/11/2023;1;2;9223,58
17/11/2023;4;3;795,22
17/11/2023;2;3;808,29
18/11/2023;2;2;3419,31
18/11/2023;2;3;762,20
18/11/2023;1;33;7188,09
18/11/2023;1;2;3960,00
18/11/2023;1;35;9721,95
18/11/2023;1;1;37,57
18/11/2023;1;12;130002,64
18/11/2023;1;13;130002,64
19/11/2023;2;3;785,96
19/11/2023;2;3;777,10
19/11/2023;2;3;775,67
19/11/2023;1;2;4153,10
19/11/2023;1;2;9306,00
19/11/2023;1;3;946,09
19/11/2023;1;2;9306,00
19/11/2023;1;3;972,43
19/11/2023;1;3;1276,75
19/11/2023;1;3;786,56
19/11/2023;4;3;762,70
19/11/2023;4;2;3847,54
19/11/2023;2;3;808,29
19/11/2023;1;4;3,91
19/11/2023;1;37;26284,50
19/11/2023;1;1;141,52
20/11/2023;2;3;771,75
20/11/2023;2;3;1204,19
20/11/2023;2;2;9977,76
20/11/2023;1;2;3960,00
20/11/2023;1;3;1331,85
20/11/2023;2;14;1658,15
20/11/2023;2;48;3158,10
20/11/2023;2;49;2235,32
20/11/2023;2;9;4585,78
20/11/2023;4;3;1276,70
20/11/2023;1;28;71307,57
20/11/2023;1;32;38221,92
20/11/2023;1;1;92,47
20/11/2023;1;4;278,39
20/11/2023;1;32;40648,51
20/11/2023;1;39;22275,00
20/11/2023;1;32;92086,78
20/11/2023;3;39;22275,00
20/11/2023;3;32;38221,92
20/11/2023;3;39;22275,00
20/11/2023;3;32;40648,51
21/11/2023;2;3;850,31
21/11/2023;2;3;804,97
21/11/2023;2;3;804,97
21/11/2023;1;3;774,33
21/11/2023;1;2;11880,00
21/11/2023;1;3;796,46
21/11/2023;1;3;1270,81
21/11/2023;1;2;8375,40
21/11/2023;2;10;1798,63
21/11/2023;2;10;3083,85
21/11/2023;2;10;3364,91
21/11/2023;2;10;3074,45
21/11/2023;2;10;1757,45
21/11/2023;2;10;3083,85
21/11/2023;2;10;2096,08
21/11/2023;2;10;1757,45
21/11/2023;2;10;2621,22
21/11/2023;1;1;34,65
21/11/2023;1;35;10902,18
21/11/2023;2;12;1533,96
21/11/2023;1;13;1533,96
21/11/2023;2;12;21599,28
21/11/2023;1;13;21599,28
22/11/2023;2;3;771,75
22/11/2023;1;3;885,56
22/11/2023;2;10;1757,45
22/11/2023;1;1;17,33
24/11/2023;2;3;762,20
25/11/2023;2;3;781,36
25/11/2023;2;3;870,71
25/11/2023;2;3;900,01
25/11/2023;2;3;1276,21
25/11/2023;2;3;836,10
25/11/2023;2;3;1252,80
25/11/2023;1;3;774,33
25/11/2023;1;2;7233,53
25/11/2023;1;10;3051,92
25/11/2023;1;2;23166,00
25/11/2023;1;2;3960,00
25/11/2023;1;2;6745,22
25/11/2023;1;3;806,40
25/11/2023;1;3;1331,85
25/11/2023;1;3;1296,41
25/11/2023;4;3;753,19
25/11/2023;4;3;767,45
25/11/2023;1;32;92086,78
25/11/2023;1;1;86,63
25/11/2023;1;4;48,21
25/11/2023;2;12;5702,80
25/11/2023;1;13;5702,80
25/11/2023;1;41;11880,00
26/11/2023;2;3;785,96
26/11/2023;2;3;857,24
26/11/2023;2;3;785,96
26/11/2023;1;10;6425,10
26/11/2023;1;3;1169,83
26/11/2023;1;3;1276,75
26/11/2023;1;2;8375,40
26/11/2023;1;3;1276,61
26/11/2023;4;3;1276,01
26/11/2023;4;3;830,36
26/11/2023;4;3;1220,57
26/11/2023;4;3;906,35
26/11/2023;4;3;781,70
26/11/2023;1;1;103,95
26/11/2023;1;3;786,56
26/11/2023;1;3;821,21
27/11/2023;2;3;850,31
27/11/2023;1;2;21384,00
27/11/2023;1;31;11399,55
27/11/2023;1;31;11399,55
27/11/2023;1;31;34198,66
27/11/2023;1;31;34198,66
27/11/2023;1;31;102596,03
27/11/2023;1;2;16038,00
27/11/2023;1;11;9306,00
27/11/2023;1;3;895,46
27/11/2023;1;3;915,26
27/11/2023;1;3;1281,56
27/11/2023;4;17;485,10
27/11/2023;4;3;781,70
27/11/2023;2;3;820,91
27/11/2023;1;1;51,98
27/11/2023;1;4;0,05
28/11/2023;2;3;676,67
28/11/2023;2;3;834,27
28/11/2023;2;3;804,97
28/11/2023;2;3;781,21
28/11/2023;2;3;752,70
28/11/2023;1;3;786,56
28/11/2023;2;10;3083,85
28/11/2023;2;10;2621,22
28/11/2023;2;10;474,75
28/11/2023;2;10;3083,85
28/11/2023;2;10;3074,45
28/11/2023;2;10;1757,45
28/11/2023;2;10;2887,43
28/11/2023;2;10;1887,88
28/11/2023;2;10;3083,85
28/11/2023;4;3;805,46
28/11/2023;2;3;820,91
28/11/2023;2;3;820,91
28/11/2023;2;3;820,91
28/11/2023;1;1;17,33
28/11/2023;2;12;16187,99
28/11/2023;1;13;16187,99
28/11/2023;2;12;8956,58
28/11/2023;1;13;8956,58
29/11/2023;2;3;741,06
29/11/2023;2;3;872,44
29/11/2023;2;3;682,06
29/11/2023;2;3;657,66
29/11/2023;2;3;667,16
29/11/2023;2;3;1227,45
29/11/2023;2;3;690,92
29/11/2023;2;3;686,17
29/11/2023;2;3;688,25
29/11/2023;2;3;657,66
29/11/2023;2;3;739,18
29/11/2023;2;3;1267,10
29/11/2023;2;3;657,66
29/11/2023;1;3;679,93
29/11/2023;1;3;826,20
29/11/2023;1;3;745,67
29/11/2023;1;3;687,56
29/11/2023;1;3;717,40
29/11/2023;1;3;745,67
29/11/2023;2;10;2064,10
29/11/2023;2;10;2280,66
29/11/2023;2;10;2064,10
29/11/2023;2;10;2657,80
29/11/2023;2;10;2064,10
29/11/2023;2;10;2228,44
29/11/2023;2;10;2431,54
29/11/2023;2;10;2064,10
29/11/2023;2;10;2064,10
29/11/2023;2;10;2096,08
29/11/2023;2;10;2228,44
29/11/2023;4;3;686,66
29/11/2023;4;3;672,41
29/11/2023;4;3;716,27
29/11/2023;1;35;14136,80
29/11/2023;1;4;4,95
29/11/2023;1;1;141,52
29/11/2023;1;2;3960,00
29/11/2023;1;3;812,00
02/12/2023;2;3;2424,16
02/12/2023;2;3;629,19
02/12/2023;2;3;657,66
02/12/2023;2;3;1868,58
02/12/2023;2;3;657,66
02/12/2023;2;3;680,63
02/12/2023;2;3;739,18
02/12/2023;2;3;688,25
02/12/2023;2;3;1514,40
02/12/2023;2;3;1223,19
02/12/2023;2;3;657,66
02/12/2023;2;3;686,17
02/12/2023;2;3;1270,22
02/12/2023;2;3;690,92
02/12/2023;2;3;815,46
02/12/2023;2;3;667,16
02/12/2023;2;3;657,66
02/12/2023;2;3;680,63
02/12/2023;1;3;687,56
02/12/2023;1;3;687,56
02/12/2023;1;3;1327,79
02/12/2023;1;3;742,01
02/12/2023;1;3;717,26
02/12/2023;1;3;1281,56
02/12/2023;1;3;1470,65
02/12/2023;1;3;697,46
02/12/2023;1;3;711,46
02/12/2023;1;3;662,85
02/12/2023;1;3;713,00
02/12/2023;4;52;1743,39
02/12/2023;4;52;277,20
02/12/2023;4;52;1019,70
02/12/2023;4;52;1504,80
02/12/2023;2;10;2064,10
02/12/2023;2;10;2064,10
02/12/2023;2;10;2228,44
02/12/2023;2;10;3573,70
02/12/2023;2;10;2064,10
02/12/2023;2;10;2228,44
02/12/2023;2;10;2064,10
02/12/2023;2;10;2064,10
02/12/2023;2;10;2085,83
02/12/2023;2;10;2064,10
02/12/2023;2;10;3083,85
02/12/2023;2;10;2582,37
02/12/2023;4;3;716,27
02/12/2023;4;3;691,42
02/12/2023;4;3;686,66
02/12/2023;4;3;710,42
02/12/2023;4;3;682,56
02/12/2023;4;3;743,34
02/12/2023;4;2;10263,43
02/12/2023;2;3;857,54
02/12/2023;1;1;225,23
02/12/2023;1;3;687,56
02/12/2023;1;3;702,41
02/12/2023;3;44;8167,50
02/12/2023;3;44;9900,00
02/12/2023;3;44;8910,00
03/12/2023;2;3;657,66
03/12/2023;2;3;818,98
03/12/2023;2;3;713,44
03/12/2023;2;3;667,16
03/12/2023;2;3;741,06
03/12/2023;2;3;686,17
03/12/2023;2;3;657,66
03/12/2023;2;3;690,92
03/12/2023;2;10;3208,29
03/12/2023;2;10;1748,04
03/12/2023;2;10;2076,43
03/12/2023;2;10;2228,44
03/12/2023;2;10;2228,44
03/12/2023;2;10;2228,44
03/12/2023;2;10;2064,10
03/12/2023;2;10;2064,10
03/12/2023;2;10;2219,04
03/12/2023;2;10;2064,10
03/12/2023;2;10;3083,85
03/12/2023;4;3;792,20
03/12/2023;4;3;710,42
03/12/2023;2;3;829,32
03/12/2023;2;3;862,98
03/12/2023;3;2;122760,00
03/12/2023;1;1;259,88
03/12/2023;2;12;47142,36
03/12/2023;1;13;47142,36
03/12/2023;1;1;400,95
03/12/2023;4;12;25823,56
03/12/2023;1;13;25823,56
03/12/2023;1;1;327,54
03/12/2023;1;3;717,26
03/12/2023;1;3;722,21
03/12/2023;1;3;717,26
03/12/2023;1;3;687,56
03/12/2023;1;3;653,65
03/12/2023;1;3;687,56
03/12/2023;1;3;687,56
03/12/2023;3;11;2527,47
03/12/2023;1;3;707,36
03/12/2023;1;3;687,56
03/12/2023;1;3;722,21
03/12/2023;1;3;697,46
03/12/2023;1;3;697,46
03/12/2023;1;3;816,40
03/12/2023;1;3;687,56
03/12/2023;1;3;1964,80
04/12/2023;2;3;777,10
04/12/2023;2;3;858,58
04/12/2023;1;10;3212,55
04/12/2023;1;2;7920,00
04/12/2023;2;10;1798,63
04/12/2023;2;10;3074,45
04/12/2023;4;3;681,12
04/12/2023;1;1;17,33
04/12/2023;1;41;990,00
04/12/2023;1;48;4945,05
04/12/2023;1;3;687,56
04/12/2023;1;3;697,46
05/12/2023;2;3;1309,28
05/12/2023;1;3;1075,88
05/12/2023;1;3;638,10
05/12/2023;1;3;717,26
05/12/2023;1;3;885,56
05/12/2023;2;10;3678,05
05/12/2023;2;10;2219,04
05/12/2023;3;11;891,35
05/12/2023;2;12;24669,22
05/12/2023;1;13;24669,22
05/12/2023;2;12;13115,77
05/12/2023;1;13;13115,77
05/12/2023;1;38;2474,60
05/12/2023;1;1;51,98
06/12/2023;2;3;783,29
06/12/2023;1;3;748,09
06/12/2023;1;3;776,31
06/12/2023;1;1;86,63
06/12/2023;1;3;821,21
06/12/2023;1;3;871,50
06/12/2023;1;3;818,43
06/12/2023;1;3;789,23
07/12/2023;4;9;5412,13
07/12/2023;4;6;2774,18
07/12/2023;4;6;2284,13
07/12/2023;4;9;6268,38
07/12/2023;4;8;796,95
07/12/2023;4;8;811,80
09/12/2023;1;2;21384,00
09/12/2023;6;14;737,01
09/12/2023;1;22;267,30
09/12/2023;1;3;687,56
09/12/2023;1;3;719,43
09/12/2023;1;3;940,01
09/12/2023;1;3;1246,91
09/12/2023;2;3;1227,95
09/12/2023;2;3;861,99
09/12/2023;2;3;752,70
09/12/2023;4;3;1116,52
09/12/2023;2;3;815,46
09/12/2023;2;3;820,91
09/12/2023;2;3;829,32
09/12/2023;2;10;1748,04
09/12/2023;2;10;3083,85
09/12/2023;1;1;124,20
09/12/2023;2;12;6629,63
09/12/2023;1;13;6629,63
10/12/2023;1;34;3712,50
10/12/2023;1;3;816,26
10/12/2023;1;2;9306,00
10/12/2023;4;3;1195,18
10/12/2023;2;3;876,40
10/12/2023;2;10;3469,26
10/12/2023;2;3;1194,68
10/12/2023;2;10;3074,45
10/12/2023;2;10;1757,45
10/12/2023;1;41;58905,00
10/12/2023;1;4;73,95
10/12/2023;1;36;18757,43
10/12/2023;1;12;5150,92
10/12/2023;6;13;5150,92
10/12/2023;1;30;1167,11
10/12/2023;1;1;72,22
11/12/2023;1;2;11880,00
11/12/2023;4;2;10263,43
11/12/2023;1;2;7233,53
11/12/2023;2;1;188,10
11/12/2023;4;3;781,26
11/12/2023;2;3;804,97
11/12/2023;1;3;1276,61
11/12/2023;1;3;1356,45
11/12/2023;2;3;752,70
11/12/2023;4;3;777,60
11/12/2023;2;3;781,21
11/12/2023;2;1;27,13
11/12/2023;4;4;21,38
11/12/2023;2;11;12870,00
11/12/2023;2;10;1748,04
11/12/2023;6;14;905,70
11/12/2023;6;14;643,01
11/12/2023;2;6;2750,17
11/12/2023;2;6;4150,87
11/12/2023;2;9;11101,51
11/12/2023;2;10;1757,45
11/12/2023;2;3;783,29
11/12/2023;2;3;752,70
11/12/2023;1;12;196705,38
11/12/2023;1;12;25181,05
11/12/2023;4;13;25181,05
11/12/2023;1;12;29639,91
11/12/2023;2;13;29639,91
11/12/2023;1;1;34,65
11/12/2023;3;13;196705,38
11/12/2023;1;4;198,35
11/12/2023;3;32;22691,49
11/12/2023;3;32;28161,94
11/12/2023;3;39;14850,00
11/12/2023;3;32;82508,78
11/12/2023;3;39;11137,50
11/12/2023;2;1;13,66
12/12/2023;1;3;786,56
12/12/2023;1;3;1325,61
12/12/2023;1;3;2285,42
12/12/2023;2;3;752,70
12/12/2023;1;3;821,21
12/12/2023;1;3;1281,56
12/12/2023;1;3;821,21
12/12/2023;2;3;1208,94
12/12/2023;2;3;829,32
12/12/2023;4;3;1228,44
12/12/2023;2;3;752,70
